ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2023-11-01 02:05:30.085774453+00:00,2023-11-01 02:05:30.083956749+00:00,0,1,78460,T,B,0,80.65,1,128,15317,172895351,CLF4
2023-11-01 02:05:34.893755136+00:00,2023-11-01 02:05:34.893250657+00:00,0,1,78460,T,B,0,80.66,1,0,13528,172899705,CLF4
2023-11-01 02:07:07.526685951+00:00,2023-11-01 02:07:07.525219321+00:00,0,1,78460,T,N,0,80.65,5,0,20439,172917416,CLF4
2023-11-01 02:07:07.542154941+00:00,2023-11-01 02:07:07.535624879+00:00,0,1,78460,T,A,0,80.65,1,0,17228,172917908,CLF4
2023-11-01 02:07:07.633008737+00:00,2023-11-01 02:07:07.632746525+00:00,0,1,78460,T,B,0,80.65,1,0,16963,172919306,CLF4
2023-11-01 02:08:33.254910892+00:00,2023-11-01 02:08:33.254566133+00:00,0,1,78460,T,A,0,80.66,1,0,21731,172934434,CLF4
2023-11-01 02:12:12.588824687+00:00,2023-11-01 02:12:12.588548413+00:00,0,1,78460,T,B,0,80.66,1,0,13827,172952814,CLF4
2023-11-01 02:12:27.555500593+00:00,2023-11-01 02:12:27.555199593+00:00,0,1,78460,T,A,0,80.65,1,0,16592,172953940,CLF4
2023-11-01 02:12:33.260223755+00:00,2023-11-01 02:12:33.259953891+00:00,0,1,78460,T,A,0,80.65,1,0,16358,172955428,CLF4
2023-11-01 02:13:04.043693796+00:00,2023-11-01 02:13:04.042743097+00:00,0,1,78460,T,B,0,80.67,1,0,13803,172964108,CLF4
2023-11-01 02:13:23.104892678+00:00,2023-11-01 02:13:23.103795813+00:00,0,1,78460,T,A,0,80.67,1,0,17423,172972424,CLF4
2023-11-01 02:13:31.853109270+00:00,2023-11-01 02:13:31.852823211+00:00,0,1,78460,T,B,0,80.68,1,0,16740,172973743,CLF4
2023-11-01 02:14:36.649416071+00:00,2023-11-01 02:14:36.649138957+00:00,0,1,78460,T,A,0,80.68,1,0,16856,172979827,CLF4
2023-11-01 02:14:56.866018845+00:00,2023-11-01 02:14:56.865638917+00:00,0,1,78460,T,B,0,80.69,1,0,16942,172980744,CLF4
2023-11-01 02:15:08.370445424+00:00,2023-11-01 02:15:08.369192071+00:00,0,1,78460,T,N,0,80.68,2,0,18906,172982317,CLF4
2023-11-01 02:15:08.375158259+00:00,2023-11-01 02:15:08.371839335+00:00,0,1,78460,T,A,0,80.68,1,0,14761,172982569,CLF4
2023-11-01 02:16:00.548368125+00:00,2023-11-01 02:16:00.540007609+00:00,0,1,78460,T,B,0,80.68,1,0,16780,172986938,CLF4
2023-11-01 02:16:31.736435700+00:00,2023-11-01 02:16:31.732484457+00:00,0,1,78460,T,A,0,80.68,2,0,13892,172989472,CLF4
2023-11-01 02:16:31.739641023+00:00,2023-11-01 02:16:31.734361969+00:00,0,1,78460,T,A,0,80.67,2,0,14057,172989712,CLF4
2023-11-01 02:16:31.740278234+00:00,2023-11-01 02:16:31.736441999+00:00,0,1,78460,T,B,0,80.68,2,0,16731,172989761,CLF4
2023-11-01 02:16:44.297924516+00:00,2023-11-01 02:16:44.297638473+00:00,0,1,78460,T,A,0,80.68,1,0,17495,172991762,CLF4
2023-11-01 02:17:03.052689292+00:00,2023-11-01 02:17:03.045867711+00:00,0,1,78460,T,A,0,80.67,1,0,17449,172994598,CLF4
2023-11-01 02:17:03.060910342+00:00,2023-11-01 02:17:03.056584765+00:00,0,1,78460,T,B,0,80.67,3,0,13870,172995131,CLF4
2023-11-01 02:17:03.061256587+00:00,2023-11-01 02:17:03.056873829+00:00,0,1,78460,T,A,0,80.66,2,0,13778,172995153,CLF4
2023-11-01 02:17:03.061411416+00:00,2023-11-01 02:17:03.056908851+00:00,0,1,78460,T,A,0,80.66,1,0,13835,172995165,CLF4
2023-11-01 02:17:03.062286986+00:00,2023-11-01 02:17:03.057475209+00:00,0,1,78460,T,A,0,80.66,1,0,14032,172995220,CLF4
2023-11-01 02:17:03.063369608+00:00,2023-11-01 02:17:03.058282995+00:00,0,1,78460,T,B,0,80.66,1,0,14025,172995295,CLF4
2023-11-01 02:17:05.074356584+00:00,2023-11-01 02:17:05.073722313+00:00,0,1,78460,T,N,0,80.66,1,0,14175,172998024,CLF4
2023-11-01 02:18:05.011594101+00:00,2023-11-01 02:18:05.008981989+00:00,0,1,78460,T,A,0,80.65,3,0,13857,173004314,CLF4
2023-11-01 02:18:17.187313647+00:00,2023-11-01 02:18:17.178810491+00:00,0,1,78460,T,B,0,80.67,1,0,16294,173005189,CLF4
2023-11-01 02:18:17.187562477+00:00,2023-11-01 02:18:17.178829475+00:00,0,1,78460,T,B,0,80.67,2,0,14584,173005206,CLF4
2023-11-01 02:19:52.420949591+00:00,2023-11-01 02:19:52.419350803+00:00,0,1,78460,T,A,0,80.66,13,0,27770,173011415,CLF4
2023-11-01 02:19:52.420949591+00:00,2023-11-01 02:19:52.419350803+00:00,0,1,78460,T,A,0,80.65,20,0,27770,173011415,CLF4
2023-11-01 02:19:52.420949591+00:00,2023-11-01 02:19:52.419350803+00:00,0,1,78460,T,A,0,80.64,35,0,27770,173011415,CLF4
